Date;Hour;WS01;WS02;WS03;WS04;WS05;WS06;WS07;WS08;WS09;WS10;WS11;WS12;WS13;WS14;WS15;WS16;WS17;WS18;WS19;WS20;WS21;WS22;WS23;WS24;WS25;WS26;WS27;WS28;WS29;WS30;WS31;WS32;WS33;WS34;WS35;WS36
02.01.;17;0.14734198;0.201595666;0.606567602;0.415143874;0.047722559;0.549044006;0.014653468;0.193923713;0.625439954;0.392494176;0.155627122;0.053588225;0.265574315;0.686928562;0.037667274;0.156694802;0.078454525;0.191329098;0.106094343;0.53320243;0.694656266;0.615965947;0.632318747;0.23488214;0.446609509;0.145329877;0.830895367;0.204780918;0.374985446;0.208455637;0.415569004;0.835660836;0.552616601;0.677928771;0.760445874;0.649862824
02.01.;18;0.135255916;0.186635072;0.616199508;0.435312514;0.06216046;0.600338907;0.016919218;0.219358689;0.661941296;0.430543777;0.155627747;0.057068493;0.292535095;0.739880108;0.054827749;0.147344674;0.092558331;0.215641063;0.112551112;0.565660446;0.602601943;0.627459304;0.709065169;0.28430855;0.467330506;0.153692108;0.836671735;0.227420876;0.37060942;0.220402104;0.486124783;0.849491355;0.595889713;0.672704816;0.758843768;0.660731999
02.01.;19;0.112057292;0.174906679;0.602098118;0.434179451;0.071382552;0.648251903;0.018752933;0.259209822;0.681502474;0.461309252;0.1426491;0.056197776;0.303694245;0.771303852;0.079541158;0.140407404;0.103283115;0.216156105;0.113508304;0.591701024;0.511737028;0.632431729;0.767018765;0.342154642;0.475665504;0.153891806;0.8402855;0.237268519;0.348702263;0.213098138;0.528457885;0.853036718;0.623875223;0.657925513;0.758384782;0.668765739
02.01.;20;0.090670963;0.167884093;0.578787687;0.405844587;0.074024363;0.685159128;0.019362215;0.312983714;0.678235385;0.46944729;0.134698319;0.053671081;0.293052228;0.769356261;0.098771262;0.131060141;0.106598965;0.204163842;0.112898241;0.613501872;0.472805198;0.628558769;0.800990154;0.398163085;0.476780427;0.149840704;0.841923609;0.235243584;0.321210266;0.190716625;0.546014235;0.849395683;0.638914133;0.63524615;0.757658528;0.672473307
02.01.;21;0.070080558;0.164001578;0.553325995;0.369976956;0.0721171;0.712530776;0.019449296;0.378307662;0.665466601;0.457764483;0.131515746;0.051026779;0.265980819;0.756788992;0.106908808;0.124640166;0.10389529;0.184439822;0.108851507;0.637078431;0.447523982;0.617093309;0.81419075;0.447296316;0.472352546;0.143295581;0.841491261;0.223450404;0.285730797;0.164449329;0.543130843;0.8381503;0.646624658;0.607194887;0.753681936;0.674411257
02.01.;22;0.052730605;0.159930146;0.520915712;0.346718917;0.073385998;0.731923692;0.020963042;0.447832297;0.660821128;0.443279019;0.130697158;0.051083976;0.230802555;0.751578515;0.1088983;0.121786649;0.095852617;0.163453523;0.103458607;0.652473457;0.457056434;0.602088838;0.810849978;0.492157118;0.463163729;0.137880235;0.838942996;0.210474077;0.250758571;0.14468346;0.534651159;0.82354663;0.652477691;0.573967465;0.754192825;0.6728447
02.01.;23;0.037873512;0.150579229;0.474504651;0.32442829;0.072675945;0.73457175;0.025110013;0.515113324;0.664064083;0.419938815;0.123392906;0.05183753;0.177490897;0.762101487;0.106373526;0.119393753;0.08287742;0.137275281;0.096426597;0.664367513;0.46981148;0.577894924;0.811296678;0.528307709;0.449017289;0.1279841;0.830525834;0.192127797;0.217491808;0.128524532;0.5215035;0.802056769;0.647912474;0.528964795;0.752436275;0.661248845
02.01.;24;0.029959251;0.155011014;0.442067545;0.327158484;0.080693358;0.75001965;0.039840285;0.583073884;0.683141026;0.421643043;0.12402493;0.064558706;0.136604955;0.770251657;0.112756535;0.125618614;0.077749374;0.127662849;0.101892432;0.683087515;0.482087156;0.562582055;0.816495864;0.577609771;0.445279742;0.128014471;0.827152376;0.188464884;0.20299328;0.12637883;0.53025792;0.78375493;0.656323021;0.490156096;0.767920781;0.657342917
03.01.;1;0.025031534;0.159748213;0.417332433;0.332708514;0.090027525;0.759069653;0.060487753;0.640706157;0.697280098;0.428607338;0.125499522;0.081123551;0.104312135;0.767004957;0.113586154;0.124694951;0.069188582;0.120389916;0.103043642;0.687338031;0.476289502;0.534336822;0.815347636;0.615244227;0.435286754;0.12807539;0.820359014;0.185416546;0.187442698;0.122076057;0.530905197;0.753428411;0.655127706;0.438270031;0.781493627;0.645273439
03.01.;2;0.020214845;0.163166055;0.391986397;0.334230687;0.0943661;0.762526892;0.075876345;0.697477475;0.707539398;0.437690629;0.124980508;0.089715053;0.095943425;0.763957361;0.120150235;0.126454051;0.063268422;0.124964547;0.105176403;0.694731333;0.479289327;0.508667982;0.814015305;0.660332987;0.419560696;0.130679594;0.812696573;0.184705045;0.180960834;0.114355952;0.530430671;0.719649454;0.65319659;0.382533167;0.797410433;0.638505473
